@relation 'customer_churn-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-R3,6,7,10,12-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.supervised.instance.Resample-B0.0-S1-Z60.0'

@attribute CashbackAmount numeric
@attribute DaySinceLastOrder numeric
@attribute OrderCount numeric
@attribute CouponUsed numeric
@attribute OrderAmountHikeFromlastYear numeric
@attribute Complain numeric
@attribute NumberOfAddress numeric
@attribute MaritalStatus=Married numeric
@attribute MaritalStatus=Divorced numeric
@attribute MaritalStatus=Single numeric
@attribute SatisfactionScore numeric
@attribute PreferedOrderCat=Grocery numeric
@attribute PreferedOrderCat=Fashion numeric
@attribute PreferedOrderCat=Others numeric
@attribute 'PreferedOrderCat=Mobile Phone' numeric
@attribute PreferedOrderCat=Mobile numeric
@attribute 'PreferedOrderCat=Laptop & Accessory' numeric
@attribute NumberOfDeviceRegistered numeric
@attribute HourSpendOnApp numeric
@attribute Gender=Male numeric
@attribute 'PreferredPaymentMode=Credit Card' numeric
@attribute PreferredPaymentMode=COD numeric
@attribute 'PreferredPaymentMode=E wallet' numeric
@attribute 'PreferredPaymentMode=Cash on Delivery' numeric
@attribute PreferredPaymentMode=CC numeric
@attribute PreferredPaymentMode=UPI numeric
@attribute 'PreferredPaymentMode=Debit Card' numeric
@attribute WarehouseToHome numeric
@attribute CityTier numeric
@attribute PreferredLoginDevice=Computer numeric
@attribute PreferredLoginDevice=Phone numeric
@attribute 'PreferredLoginDevice=Mobile Phone' numeric
@attribute Tenure numeric
@attribute Churn {0,1}

@data
180,4,2,2,12,0,9,0,0,1,3,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,1,7,3,1,0,0,31,0
268,8,11,1.751023,23,0,10,0,1,0,2,1,0,0,0,0,0,4,3,1,1,0,0,0,0,0,0,8,1,1,0,0,18,0
168,2,2,1,18,0,4,1,0,0,1,0,0,0,0,0,1,4,2,1,0,0,0,0,0,0,1,21,3,1,0,0,16,0
265,8,2,1.751023,13,1,9,0,0,1,3,1,0,0,0,0,0,5,3,0,0,0,0,1,0,0,0,7,1,0,0,1,23,0
160,4,2,2,15,0,3,1,0,0,3,0,0,0,1,0,0,4,4,1,0,0,0,0,0,0,1,9,1,0,0,1,5,0
156,4,3,1,14,1,3,1,0,0,5,0,0,0,1,0,0,4,3,1,1,0,0,0,0,0,0,10,1,1,0,0,5,0
151,1,2,1,12,0,3,0,0,1,3,0,0,0,1,0,0,4,3,1,0,0,0,0,0,0,1,17,3,0,0,1,3,0
222,4.543491,2,1,14,1,4,1,0,0,1,0,1,0,0,0,0,4,4,1,0,0,0,0,0,0,1,11,3,0,0,1,8,0
245,7,3.008004,2,12,0,2,1,0,0,1,1,0,0,0,0,0,5,3,0,0,0,1,0,0,0,0,31,3,0,0,1,13,0
173,1,2,2,12,1,5,1,0,0,1,0,0,0,1,0,0,4,3,1,0,0,0,0,0,0,1,19,1,0,0,1,15,0
155,4,2,2,15,0,7,1,0,0,5,0,0,0,1,0,0,4,4,1,0,0,0,0,0,1,0,7,1,1,0,0,8,0
122,3,1,0,12,0,1,1,0,0,3,0,0,0,0,1,0,4,3,0,0,0,0,0,1,0,0,12,1,0,1,0,10.189899,0
182,4,2,1,13,0,9,1,0,0,4,0,0,0,0,0,1,4,3,0,0,0,1,0,0,0,0,9,3,0,0,1,14,0
146,10,11,2,11,0,2,0,0,1,3,0,0,0,0,0,1,4,3,0,0,1,0,0,0,0,0,8,1,0,1,0,12,0
154,2,1,0,12,0,1,1,0,0,5,0,0,0,0,0,1,3,2,1,0,0,0,0,0,0,1,7,1,0,0,1,2,0
174,5,2,2,15,1,2,0,0,1,1,0,0,0,1,0,0,5,4,1,1,0,0,0,0,0,0,9,1,1,0,0,9,0
301,13,2,1,15.707922,0,3,0,0,1,5,1,0,0,0,0,0,2,3,1,0,0,0,0,0,0,1,8,3,0,0,1,20,0
141,9,2,0,12,0,2,1,0,0,3,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,1,14,1,1,0,0,8,0
199,3,2,1,13,1,3,1,0,0,5,0,1,0,0,0,0,4,3,1,1,0,0,0,0,0,0,17,1,1,0,0,8,0
255,3,3.008004,1,21,1,6,1,0,0,3,1,0,0,0,0,0,5,3,0,1,0,0,0,0,0,0,7,1,1,0,0,27,0
148,2,2,2,22,0,7,0,1,0,2,0,0,0,0,0,1,4,2,1,0,0,0,0,0,0,1,6,1,0,1,0,0,0
296,9,4,4,15.707922,0,2,0,0,1,3,0,0,1,0,0,0,4,2,1,1,0,0,0,0,0,0,20,1,0,0,1,13,0
189,3,2,2,18,0,6,1,0,0,3,0,0,0,0,0,1,2,4,1,0,0,0,0,0,0,1,14,1,1,0,0,19,0
283,0,1,1.751023,13,0,7,1,0,0,3,0,0,1,0,0,0,3,2,1,0,0,1,0,0,0,0,11,3,0,0,1,0,0
167,9,2,2,13,1,2,0,0,1,3,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,1,22,1,0,0,1,3,0
148,3,2,2,15,0,5,1,0,0,1,0,0,0,1,0,0,4,4,0,1,0,0,0,0,0,0,7,1,0,1,0,19,0
168,4,1,1,20,0,7,1,0,0,5,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,1,9,1,0,0,1,9,0
147,8,8,3,13,0,2,0,0,1,2,0,0,0,0,0,1,3,3,1,0,0,0,0,0,0,1,8,1,0,1,0,13,0
197,12,1,0,11,0,5,0,1,0,2,0,1,0,0,0,0,4,2,1,1,0,0,0,0,0,0,9,3,1,0,0,9,0
287,6,2,1.751023,20,0,6,1,0,0,3,1,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,7,1,0,0,1,7,0
239,8,3.008004,1,13,1,2,1,0,0,5,0,1,0,0,0,0,2,4,0,0,0,0,0,0,0,1,15,1,0,0,1,4,0
211,4.543491,2,2,15,0,3,1,0,0,3,0,0,0,0,0,1,5,4,1,0,0,0,0,0,0,1,26,3,0,0,1,3,0
167,2,2,1,13,1,4,0,0,1,4,0,0,0,0,0,1,4,3,1,0,0,0,0,0,0,1,17,1,0,0,1,11,0
178,3,3,1,16,0,10,0,1,0,3,0,0,0,0,0,1,4,4,1,0,0,0,0,0,0,1,23,3,0,0,1,4,0
151,8,6,1,21,0,3,0,0,1,1,0,0,0,1,0,0,4,4,1,1,0,0,0,0,0,0,14,1,1,0,0,1,0
148,3,6,4,16,0,5,0,1,0,3,0,0,0,1,0,0,5,3,1,0,0,0,0,0,0,1,14,3,0,1,0,5,0
161,0,1,1,17,0,3,1,0,0,3,0,0,0,0,0,1,4,2,1,1,0,0,0,0,0,0,13,1,0,0,1,24,0
163,4,2,1,13,0,11,1,0,0,1,0,0,0,1,0,0,5,4,1,0,0,0,0,0,0,1,12,1,1,0,0,4,0
128,2,2,0,11,0,2,1,0,0,4,0,0,0,0,1,0,3,2.931535,0,0,0,1,0,0,0,0,11,3,1,0,0,4,0
192,3,2,1,19,0,7,1,0,0,1,0,0,0,0,0,1,4,3,0,1,0,0,0,0,0,0,22,1,1,0,0,6,0
231,4.543491,4,1,12,0,4,0,1,0,4,0,1,0,0,0,0,4,3,1,0,0,1,0,0,0,0,9,3,1,0,0,25,0
261,11,3.008004,2,24,0,2,1,0,0,4,1,0,0,0,0,0,5,3,0,0,0,0,0,0,0,1,35,1,0,0,1,15,0
161,8,2,1,13,0,2,0,0,1,5,0,0,0,1,0,0,2,4,1,0,0,0,0,0,1,0,14,1,0,0,1,1,0
157,3,2,1,14,0,2,0,1,0,4,0,0,0,1,0,0,4,4,0,0,0,0,0,0,0,1,9,1,1,0,0,3,0
196,3,2,2,13,0,2,1,0,0,3,0,0,0,0,0,1,4,3,1,0,0,1,0,0,0,0,15,3,0,0,1,7,0
168,7,1,1,19,0,9,0,0,1,5,0,0,0,0,0,1,4,2,0,1,0,0,0,0,0,0,13,1,0,0,1,0,0
138,3,1,0,12,0,10,1,0,0,2,0,0,0,1,0,0,4,3,1,0,0,0,0,0,0,1,11,1,1,0,0,3,0
168,3,1,1,15,0,10,0,0,1,4,0,0,0,0,0,1,3,3,1,0,0,0,0,0,0,1,15,1,1,0,0,12,0
188,10,2,1,22,0,3,1,0,0,3,0,0,0,0,0,1,4,3,1,0,0,0,0,0,0,1,8,1,1,0,0,30,0
235,9,3.008004,4,21,0,6,1,0,0,3,0,1,0,0,0,0,4,3,0,1,0,0,0,0,0,0,17,1,1,0,0,5,0
261,9,3.008004,0,22,1,6,0,1,0,2,1,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,22,3,0,0,1,16,0
144,3,1,1,11,0,2,0,0,1,5,0,0,0,1,0,0,4,2,0,1,0,0,0,0,0,0,8,1,0,1,0,7,0
182,12,7,4,16,1,3,1,0,0,1,0,0,0,0,0,1,5,3,1,0,0,0,0,0,1,0,29,1,1,0,0,8,0
168,3,2,2,19,0,2,1,0,0,1,0,0,0,1,0,0,4,3,1,1,0,0,0,0,0,0,26,1,1,0,0,26,0
264,2,1,1.751023,16,0,4,1,0,0,4,1,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,28,1,0,0,1,22,0
187,1,1,1,22,0,5,0,0,1,2,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,1,6,3,0,0,1,11,0
163,9,1,0,21,0,2,1,0,0,3,0,0,0,0,0,1,3,2,1,0,0,0,0,0,0,1,7,1,1,0,0,29,0
133,7,4,2,17,0,2,1,0,0,1,0,0,0,0,0,1,3,3,1,0,1,0,0,0,0,0,30,1,0,1,0,13,0
180,3,2,1,12,0,3,1,0,0,1,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,1,12,3,0,0,1,5,0
181,10,2,2,15,0,8,0,0,1,4,0,0,0,0,0,1,4,3,1,0,0,0,0,0,0,1,20,1,0,0,1,20,0
162,5,2,1,15,0,4,0,0,1,3,0,0,0,1,0,0,6,3,1,1,0,0,0,0,0,0,31,1,1,0,0,18,0
291,3,1,1.751023,11,0,6,1,0,0,4,0,0,1,0,0,0,3,2,1,0,0,0,0,0,0,1,21,1,0,0,1,19,0
149,1,2,1,17,1,8,0,1,0,4,0,0,0,0,0,1,2,4,0,1,0,0,0,0,0,0,14,1,0,1,0,16,0
298,8,13,6,15.707922,0,8,0,0,1,2,1,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,7,1,0,0,1,28,0
280,12,1,1.751023,14,0,1,0,1,0,3,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,1,8,3,0,0,1,13,0
149,8,2,1,24,0,1,1,0,0,3,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,1,7,1,0,1,0,30,0
223,4.543491,2,1,20,0,5,1,0,0,3,0,0,0,0,0,1,4,4,0,1,0,0,0,0,0,0,17,1,0,0,1,12,0
201,1,10,9,14,0,3,1,0,0,3,0,1,0,0,0,0,5,4,1,1,0,0,0,0,0,0,9,3,0,0,1,10,0
124,2,4,2,23,0,1,1,0,0,3,0,0,0,0,1,0,4,3,0,0,0,0,0,0,0,1,15.639896,3,0,1,0,8,0
148,3,7,0,19,0,1,1,0,0,5,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,1,21,1,1,0,0,0,0
283,3,3,1.751023,15,1,4,1,0,0,3,1,0,0,0,0,0,4,3,1,0,0,0,0,0,0,1,22,1,1,0,0,31,0
262,1,2,1.751023,19,0,5,0,0,1,4,1,0,0,0,0,0,4,4,0,1,0,0,0,0,0,0,10,1,0,0,1,25,0
180,2,3,2,18,0,11,1,0,0,1,0,0,0,0,0,1,4,3,1,0,0,0,0,0,0,1,7,1,0,0,1,8,0
125,2,2,1,17,0,3,0,0,1,2,0,0,0,0,0,1,3,2,1,0,0,0,0,0,0,1,15.639896,1,0,1,0,26,0
137,2,1,1,19,0,1,1,0,0,1,0,0,0,1,0,0,3,2,1,0,0,0,0,0,1,0,9,2,0,1,0,7,0
148,7,3,3,19,0,1,1,0,0,4,0,0,0,0,0,1,3,3,1,0,0,0,0,0,1,0,8,3,0,1,0,18,0
127,2,2,0,11,1,8,1,0,0,3,0,0,0,0,1,0,3,2,1,0,0,0,0,1,0,0,17,1,0,1,0,8,0
189,8,12,12,12,0,7,0,0,1,2,0,1,0,0,0,0,4,2,0,1,0,0,0,0,0,0,12,3,1,0,0,18,0
162,8,7,5,22,1,2,1,0,0,1,0,0,0,0,0,1,3,2,1,1,0,0,0,0,0,0,6,1,0,0,1,5,0
143,4,1,0,22,1,6,1,0,0,5,0,0,0,0,0,1,3,3,1,1,0,0,0,0,0,0,13,1,0,1,0,10,0
169,3,2,1,13,0,4,1,0,0,3,0,0,0,0,0,1,2,3,1,1,0,0,0,0,0,0,15,1,0,0,1,8,0
261,1,16,4,16,1,3,1,0,0,4,1,0,0,0,0,0,5,3,1,1,0,0,0,0,0,0,15,1,1,0,0,29,0
292,3,4,1.751023,15,0,4,1,0,0,1,0,0,1,0,0,0,3,2,1,0,0,0,0,0,0,1,8,1,1,0,0,22,0
192,3,2,1,15,0,4,0,1,0,3,0,0,0,0,0,1,4,4,1,0,1,0,0,0,0,0,12,1,0,0,1,23,0
165,3,1,0,17,0,5,1,0,0,1,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,1,7,1,0,0,1,13,0
158,9,1,0,13,0,2,0,1,0,2,0,0,0,0,0,1,3,3,0,1,0,0,0,0,0,0,34,1,0,0,1,3,0
199,3,2,1,13,1,3,1,0,0,5,0,1,0,0,0,0,4,3,1,1,0,0,0,0,0,0,17,1,1,0,0,8,0
287,8,13,1.751023,12,1,6,1,0,0,3,0,0,1,0,0,0,4,2,0,1,0,0,0,0,0,0,13,1,0,0,1,23,0
297,7,6,3,15.707922,0,5,1,0,0,3,1,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,9,1,0,0,1,21,0
266,8,11,1.751023,16,0,8,1,0,0,5,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,8,3,0,0,1,14,0
281,0,1,1.751023,22,0,4,0,0,1,4,0,0,1,0,0,0,3,2,0,1,0,0,0,0,0,0,31,1,1,0,0,18,0
152,8,2,2,25,0,3,0,1,0,3,0,0,0,1,0,0,2,3,1,0,0,0,0,0,0,1,30,1,0,0,1,3,0
186,4,5,2,12,0,5,0,0,1,3,0,0,0,0,0,1,4,4,0,1,0,0,0,0,0,0,15,1,0,0,1,8,0
145,1,2,1,14,0,3,0,1,0,4,0,0,0,1,0,0,4,4,0,0,0,0,0,0,0,1,20,3,1,0,0,1,0
124,6,7,7,12,0,9,1,0,0,5,0,0,0,0,1,0,3,3,0,0,0,0,0,0,1,0,15.639896,1,0,1,0,21,0
121,1,2,1,18,0,2,0,0,1,4,0,0,0,0,1,0,3,2,0,0,0,0,0,1,0,0,6,1,0,1,0,10.189899,0
177,7,4,3,23,0,4,1,0,0,1,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,1,12,1,1,0,0,6,0
151,9,4,4,14,0,7,1,0,0,4,0,0,0,1,0,0,4,4,1,0,0,0,0,0,1,0,9,2,1,0,0,12,0
210,4.543491,1,1,24,0,9,0,0,1,3,0,1,0,0,0,0,4,2,1,0,0,0,0,0,1,0,13,1,0,0,1,22,0
125,8,1,1,12,0,5,1,0,0,3,0,0,0,0,1,0,3,2,1,0,0,0,0,0,0,1,15.639896,1,0,1,0,14,0
158,3,2,2,19,1,3,0,0,1,2,0,0,0,1,0,0,5,4,0,0,0,0,0,0,0,1,9,3,0,0,1,21,0
186,3,2,1,12,0,5,1,0,0,3,0,0,0,0,0,1,4,4,1,0,0,0,0,0,1,0,17,2,1,0,0,12,0
168,1,1,1,12,1,2,1,0,0,5,0,0,0,0,0,1,3,3,1,1,0,0,0,0,0,0,17,1,0,0,1,4,0
232,13,3.008004,4,15,0,8,0,0,1,3,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,12,1,0,0,1,13,0
154,3,2,1,13,0,3,1,0,0,1,0,0,0,1,0,0,4,3,1,0,0,0,0,0,0,1,33,1,0,0,1,1,0
151,0,1,0,12,1,4,1,0,0,1,0,0,0,0,0,1,3,3,1,0,0,1,0,0,0,0,18,3,0,0,1,15,0
154,3,1,1,12,0,5,0,0,1,3,0,0,0,0,0,1,3,2,1,1,0,0,0,0,0,0,6,1,1,0,0,18,0
288,2,2,1.751023,21,0,10,1,0,0,1,0,0,1,0,0,0,4,2,0,0,0,0,0,0,1,0,8,2,1,0,0,30,0
150,3,2,1,15,0,3,0,1,0,5,0,0,0,1,0,0,4,3,1,1,0,0,0,0,0,0,16,1,0,0,1,1,0
258,12,3.008004,1,16,0,7,1,0,0,5,0,1,0,0,0,0,5,3,0,0,0,0,0,0,0,1,24,1,0,0,1,24,0
120,13,2,0,18,0,2,1,0,0,4,0,0,0,0,1,0,1,3,1,0,0,0,0,1,0,0,27,1,0,1,0,10.189899,0
234,6,3.008004,1,22,0,5,1,0,0,3,0,1,0,0,0,0,4,4,1,0,0,0,0,0,0,1,32,1,1,0,0,13,0
179,4,2,1,20,0,4,1,0,0,5,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,1,7,3,1,0,0,7,0
175,8,9,2,22,0,3,1,0,0,5,0,0,0,0,0,1,6,3,1,0,0,0,0,0,0,1,7,1,1,0,0,5,0
150,10,4,3,22,0,6,0,0,1,3,0,0,0,1,0,0,4,4,1,1,0,0,0,0,0,0,9,1,0,0,1,10,0
147,9,2,1,15,0,8,1,0,0,1,0,0,0,0,0,1,3,2,1,0,0,0,0,0,0,1,7,1,1,0,0,11,0
297,9,12,3,15.707922,0,5,1,0,0,4,0,0,1,0,0,0,4,3,1,0,0,0,0,0,0,1,16,1,0,0,1,21,0
191,1,2,2,12,1,3,1,0,0,1,0,0,0,0,0,1,4,3,1,0,0,0,0,0,0,1,14,1,0,0,1,3,0
233,11,3.008004,1,18,1,4,0,1,0,2,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,34,3,0,0,1,17,0
219,4.543491,8,7,16,0,3,0,1,0,3,0,1,0,0,0,0,4,3,1,0,0,0,0,0,1,0,10,1,0,0,1,11,0
178,8,8,0,17,1,2,1,0,0,1,0,0,0,0,0,1,3,3,1,1,0,0,0,0,0,0,8,3,0,0,1,16,0
152,8,2,1,15,0,3,1,0,0,3,0,0,0,1,0,0,6,3,1,0,0,0,0,0,0,1,13,1,0,0,1,10,0
156,9,1,1,14,0,7,0,0,1,4,0,0,0,0,0,1,3,2,1,0,0,0,0,0,0,1,19,1,0,0,1,19,0
141,3,1,1,19,0,9,1,0,0,5,0,0,0,0,0,1,3,3,1,0,0,0,0,0,0,1,35,3,0,1,0,3,0
204,9,2,2,12,0,3,0,0,1,1,0,1,0,0,0,0,4,3,1,0,0,0,0,0,0,1,11,1,0,0,1,22,0
179,1,2,1,13,0,2,1,0,0,1,0,0,0,0,0,1,5,3,0,1,0,0,0,0,0,0,8,1,0,0,1,9,0
157,3,3,3,19,1,6,1,0,0,1,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,1,8,2,0,0,1,18,0
124,0,1,0,13,0,2,1,0,0,3,0,0,0,0,1,0,3,3,1,0,0,0,0,0,0,1,15.639896,3,0,1,0,8,0
264,0,1,1.751023,11,0,4,0,0,1,4,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,14,1,0,0,1,4,0
317,4,5,5,15.707922,0,5,1,0,0,1,0,0,1,0,0,0,4,3,1,0,0,0,0,0,0,1,9,1,1,0,0,23,0
173,13,4,3,19,0,5,0,0,1,5,0,0,0,0,0,1,6,3,1,0,0,0,0,0,1,0,10,3,0,0,1,8,0
151,2,2,1,16,1,3,1,0,0,3,0,0,0,1,0,0,5,4,1,1,0,0,0,0,0,0,10,1,1,0,0,1,0
152,3,3,1,21,0,3,0,1,0,4,0,0,0,1,0,0,5,4,0,0,0,0,0,0,1,0,20,1,1,0,0,6,0
121,2,1,1,11,0,3,0,0,1,5,0,0,0,0,1,0,3,2,1,0,0,0,1,0,0,0,7,1,0,1,0,10.189899,0
236,0,3.008004,0,18,1,4,0,0,1,1,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,1,12,3,0,0,1,14,0
147,4,2,2,19,1,2,1,0,0,1,0,0,0,1,0,0,6,4,0,0,0,0,0,0,0,1,22,1,0,1,0,3,0
117,0,1,1,11,0,2,0,1,0,2,0,0,0,1,0,0,3,2,1,1,0,0,0,0,0,0,9,1,1,0,0,10.189899,0
161,2,1,0,20,0,3,0,0,1,2,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,1,8,1,0,0,1,3,0
123,2,1,1,20,0,7,0,1,0,4,0,0,0,0,1,0,4,3,0,0,0,0,0,0,0,1,15.639896,1,1,0,0,5,0
160,4,2,2,21,0,8,0,1,0,5,0,0,0,1,0,0,4,4,0,1,0,0,0,0,0,0,17,1,0,0,1,11,0
123,2,2,2,14,0,1,1,0,0,4,0,0,0,0,1,0,4,3,1,0,0,0,0,1,0,0,7,3,0,1,0,10.189899,0
179,8,8,1,14,0,6,0,1,0,3,0,0,0,0,0,1,4,3,1,1,0,0,0,0,0,0,36,1,0,0,1,8,0
151,8,1,0,19,0,2,0,0,1,3,0,0,0,0,0,1,3,2,1,1,0,0,0,0,0,0,15,1,0,0,1,8,0
166,5,1,1,13,1,5,0,0,1,2,0,0,0,0,0,1,3,3,1,0,0,0,0,0,0,1,8,3,0,0,1,4,0
168,1,2,2,20,0,6,0,0,1,1,0,0,0,0,0,1,6,3,1,1,0,0,0,0,0,0,36,1,0,0,1,16,0
160,8,2,2,20,0,2,1,0,0,3,0,0,0,0,0,1,3,2,1,0,0,0,0,0,0,1,13,1,1,0,0,6,0
177,10,12,12,12,1,3,1,0,0,4,0,0,0,0,0,1,5,4,0,0,1,0,0,0,0,0,15,3,0,0,1,6,0
164,3,2,2,24,1,10,0,1,0,2,0,0,0,1,0,0,4,4,0,1,0,0,0,0,0,0,19,1,0,0,1,5,0
157,10,5,1,14,0,4,1,0,0,4,0,0,0,0,0,1,3,3,0,0,0,1,0,0,0,0,8,3,0,0,1,13,0
260,9,3.008004,3,15,0,7,0,1,0,4,1,0,0,0,0,0,4,4,0,0,0,1,0,0,0,0,33,3,1,0,0,16,0
292,3,2,1.751023,14,1,4,0,0,1,2,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,9,1,0,0,1,29,0
232,2,3.008004,3,16,0,4,1,0,0,4,0,1,0,0,0,0,4,3,1,1,0,0,0,0,0,0,26,2,0,0,1,28,0
153,2,1,1,14,0,7,1,0,0,3,0,0,0,0,0,1,3,3,1,0,0,0,0,0,0,1,32,1,0,0,1,9,0
135,9,8,8,13,0,2,1,0,0,3,0,0,0,0,0,1,3,2,1,0,0,0,0,0,0,1,13,1,0,1,0,3,0
164,7,7,1,14,0,9,1,0,0,3,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,1,22,3,0,0,1,21,0
155,3,1,1,16,0,3,1,0,0,4,0,0,0,0,0,1,4,2,1,0,0,1,0,0,0,0,23,3,0,0,1,9,0
128,1,4,0,13,0,2,0,0,1,4,0,0,0,0,1,0,4,2.931535,0,0,0,0,0,0,0,1,35,1,0,1,0,5,0
181,3,2,1,15,0,3,0,1,0,3,0,0,0,0,0,1,4,4,0,1,0,0,0,0,0,0,10,3,0,0,1,3,0
196,8,2,2,12,0,4,1,0,0,5,0,1,0,0,0,0,5,4,1,0,0,1,0,0,0,0,22,3,0,0,1,4,0
143,2,1,0,13,0,2,0,0,1,4,0,0,0,0,0,1,4,2,1,0,0,0,0,0,0,1,31,1,0,1,0,6,0
300,9,11,1,15.707922,0,1,0,1,0,3,0,0,1,0,0,0,4,3,1,0,0,0,0,0,0,1,6,1,0,0,1,25,0
128,1,4,3,13,0,2,0,0,1,4,0,0,0,0,1,0,4,2.931535,0,0,0,0,0,0,0,1,35,1,0,1,0,5,0
166,8,2,1,18,0,2,1,0,0,5,0,0,0,0,0,1,4,4,0,0,0,1,0,0,0,0,8,3,1,0,0,15,0
174,7,12,5,26,0,3,0,1,0,3,0,0,0,0,0,1,4,3,1,0,0,0,0,0,0,1,7,3,0,0,1,16,0
235,10,3.008004,0,14,1,1,0,1,0,2,1,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,26,1,0,0,1,18,0
211,4.543491,8,5,15,0,3,0,0,1,4,0,1,0,0,0,0,5,3,0,1,0,0,0,0,0,0,16,1,0,0,1,8,0
163,3,2,2,22,0,5,1,0,0,3,0,0,0,1,0,0,6,3,1,0,0,0,0,0,0,1,7,1,0,0,1,4,0
128,2,1,0,12,0,1,1,0,0,3,0,0,0,0,1,0,3,2.931535,1,0,0,0,0,0,0,1,24,1,0,1,0,0,0
152,3,2,1,12,0,2,1,0,0,1,0,0,0,1,0,0,4,4,1,1,0,0,0,0,0,0,26,1,0,0,1,8,0
132,2,1,0,11,0,5,1,0,0,1,0,0,0,0,1,0,3,2,1,0,1,0,0,0,0,0,7,1,0,1,0,0,0
147,1,1,0,12,1,10,1,0,0,3,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,1,18,1,0,1,0,9,0
129,0,1,1,19,0,2,1,0,0,4,0,0,0,0,1,0,3,2.931535,0,0,0,0,0,1,0,0,9,3,0,1,0,1,0
318,3,3,3,15.707922,1,9,1,0,0,1,0,0,1,0,0,0,4,3,1,1,0,0,0,0,0,0,9,1,0,0,1,20,0
131,0,1,1,16,0,3,1,0,0,5,0,0,0,0,0,1,3,2.931535,1,0,0,0,0,0,0,1,25,1,0,1,0,14,0
155,5,2,1,21,0,5,0,0,1,3,0,0,0,1,0,0,4,3,1,0,0,0,0,0,0,1,13,1,0,0,1,6,0
123,7,5,3,25,1,1,1,0,0,3,0,0,0,0,1,0,3,2,1,0,1,0,0,0,0,0,13,3,0,1,0,10.189899,0
201,10,8,7,12,0,9,0,0,1,5,0,1,0,0,0,0,4,5,0,0,0,0,0,0,0,1,32,3,0,0,1,31,0
144,4,1,0,16,0,2,1,0,0,3,0,0,0,1,0,0,1,3,1,1,0,0,0,0,0,0,15,1,0,1,0,0,0
151,3,2,2,17,0,3,1,0,0,1,0,0,0,1,0,0,4,4,0,0,0,0,0,0,0,1,15,3,0,0,1,9,0
129,3,1,1,19,0,3,1,0,0,3,0,0,0,0,1,0,3,2.931535,0,0,0,0,0,1,0,0,15,1,1,0,0,29,0
143,4,1,0,17,0,2,0,0,1,3,0,0,0,1,0,0,3,3,1,0,1,0,0,0,0,0,14,2,0,1,0,8,0
253,9,3.008004,1,17,1,3,1,0,0,2,0,1,0,0,0,0,5,3,1,0,0,0,1,0,0,0,12,1,0,0,1,1,0
166,3,3,3,19,1,5,1,0,0,1,0,0,0,0,0,1,4,4,1,0,0,0,0,0,0,1,15,1,1,0,0,14,0
123,1,1,1,19,0,2,1,0,0,1,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,1,14,1,0,1,0,10.189899,0
186,7,10,5,13,0,3,0,0,1,5,0,0,0,0,0,1,4,4,0,1,0,0,0,0,0,0,22,3,0,0,1,8,0
116,0,1,1,15,0,2,0,0,1,1,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,1,7,1,1,0,0,10.189899,0
136,1,2,2,12,1,3,1,0,0,1,0,0,0,1,0,0,6,3,0,1,0,0,0,0,0,0,9,1,0,1,0,5,0
150,10,4,3,22,0,6,0,0,1,3,0,0,0,1,0,0,4,4,1,1,0,0,0,0,0,0,9,1,0,0,1,10,0
151,4,2,1,18,0,6,1,0,0,1,0,0,0,0,0,1,2,3,1,1,0,0,0,0,0,0,30,1,1,0,0,10,0
